timestamp,machine_id,batch_id,main_compression_force_kn,precompression_force_kn,ejection_force_kn,tablet_weight_mg,turret_speed_rpm,feeder_speed_rpm,vibration_rms_mm_s,bearing_temp_c,reject_flag,scenario_label,production_risk_score
2026-09-12T09:02:45+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.296,3.286,0.685,500.426,45.011,31.868,1.166,31.05,0,normal,6
2026-09-12T09:02:46+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.235,3.32,0.659,498.879,44.81,32.098,1.174,30.921,0,normal,6
2026-09-12T09:02:47+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.785,3.534,0.65,497.817,44.832,31.954,1.232,30.874,0,normal,6
2026-09-12T09:02:48+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.137,3.401,0.759,498.118,44.842,32.049,1.128,31.099,0,normal,6
2026-09-12T09:02:49+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.504,3.453,0.657,498.964,45.0,32.358,1.272,30.891,0,normal,6
2026-09-12T09:02:50+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.433,3.639,0.669,498.682,45.013,31.801,1.237,30.962,0,normal,6
2026-09-12T09:02:51+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.374,3.611,0.658,502.157,44.973,32.047,1.289,31.047,0,normal,6
2026-09-12T09:02:52+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.081,3.886,0.643,500.338,45.347,31.799,1.117,30.828,0,normal,6
2026-09-12T09:02:53+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.149,3.575,0.68,497.293,45.201,32.299,1.192,31.004,0,normal,6
2026-09-12T09:02:54+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.189,3.544,0.676,497.828,44.965,31.697,1.251,31.064,0,normal,6
2026-09-12T09:02:55+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.972,3.536,0.588,501.716,44.907,32.032,1.289,30.909,0,normal,6
2026-09-12T09:02:56+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.335,3.515,0.651,501.112,44.751,32.149,1.205,31.124,0,normal,6
2026-09-12T09:02:57+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.939,3.456,0.665,499.881,44.765,31.952,1.301,30.989,0,normal,6
2026-09-12T09:02:58+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.756,3.586,0.576,495.759,44.999,32.045,1.218,30.893,0,normal,6
2026-09-12T09:02:59+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.958,3.332,0.659,496.769,44.97,32.065,1.059,30.937,0,normal,6
2026-09-12T09:03:00+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.221,3.686,0.59,500.68,44.753,31.664,1.328,31.08,0,normal,6
2026-09-12T09:03:01+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.775,3.526,0.676,500.363,45.449,32.151,0.961,30.965,0,normal,6
2026-09-12T09:03:02+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.794,3.476,0.651,498.698,44.783,32.341,1.248,30.92,0,normal,6
2026-09-12T09:03:03+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.19,3.581,0.701,497.889,45.156,31.848,1.292,30.977,0,normal,6
2026-09-12T09:03:04+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.364,3.504,0.579,499.566,44.988,31.9,1.081,30.866,0,normal,6
2026-09-12T09:03:05+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.764,3.47,0.702,501.418,44.906,32.318,1.091,31.082,0,normal,6
2026-09-12T09:03:06+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.951,3.528,0.676,498.641,45.16,31.998,1.393,30.963,0,normal,6
2026-09-12T09:03:07+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.355,3.578,0.603,502.721,44.788,31.442,1.268,31.128,0,normal,6
2026-09-12T09:03:08+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.015,3.469,0.713,501.424,44.869,32.183,1.101,30.933,0,normal,6
2026-09-12T09:03:09+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.706,3.236,0.603,502.445,44.78,31.862,1.107,31.104,0,normal,6
2026-09-12T09:03:10+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.0,3.559,0.646,497.658,44.805,32.209,1.195,31.093,0,normal,6
2026-09-12T09:03:11+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.114,3.633,0.63,504.346,44.898,32.007,1.253,30.895,0,normal,6
2026-09-12T09:03:12+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.244,3.423,0.702,501.586,45.099,31.819,1.183,31.036,0,normal,6
2026-09-12T09:03:13+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.431,3.434,0.688,497.464,45.256,31.843,1.226,30.862,0,normal,6
2026-09-12T09:03:14+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.136,3.556,0.695,502.708,45.251,32.052,1.102,31.159,0,normal,6
2026-09-12T09:03:15+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.635,3.447,0.679,500.887,45.319,31.999,1.065,30.967,0,normal,6
2026-09-12T09:03:16+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.049,3.458,0.706,499.505,44.713,32.117,1.108,31.204,0,normal,6
2026-09-12T09:03:17+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.076,3.332,0.693,504.738,44.599,32.226,1.239,31.021,0,normal,6
2026-09-12T09:03:18+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.096,3.559,0.622,502.822,44.73,32.49,1.322,30.858,0,normal,6
2026-09-12T09:03:19+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.998,3.67,0.63,499.675,44.92,32.292,1.151,30.999,0,normal,6
2026-09-12T09:03:20+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.151,3.475,0.615,497.317,44.696,31.705,1.062,30.913,0,normal,6
2026-09-12T09:03:21+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.084,3.506,0.617,497.964,44.801,31.653,1.101,31.086,0,normal,6
2026-09-12T09:03:22+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.607,3.502,0.625,504.856,44.641,32.048,1.173,30.907,0,normal,6
2026-09-12T09:03:23+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.088,3.519,0.607,500.853,45.078,32.327,1.151,31.176,0,normal,6
2026-09-12T09:03:24+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.945,3.263,0.671,499.837,44.824,32.233,1.162,31.122,0,normal,6
2026-09-12T09:03:25+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.977,3.59,0.677,500.946,44.794,32.23,1.202,31.24,0,normal,6
2026-09-12T09:03:26+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.134,3.59,0.619,499.188,45.019,31.707,1.106,30.987,0,normal,6
2026-09-12T09:03:27+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.978,3.524,0.695,499.199,45.136,31.964,1.184,31.031,0,normal,6
2026-09-12T09:03:28+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.421,3.508,0.624,498.14,44.623,31.889,1.05,31.104,0,normal,6
2026-09-12T09:03:29+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.933,3.298,0.623,501.51,44.881,31.93,1.17,30.985,0,normal,6
2026-09-12T09:03:30+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.524,3.495,0.628,505.908,44.957,31.886,1.279,30.981,0,normal,6
2026-09-12T09:03:31+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.071,3.395,0.712,498.745,45.075,32.283,1.176,31.0,0,normal,6
2026-09-12T09:03:32+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.164,3.582,0.606,500.363,44.811,31.814,1.148,31.146,0,normal,6
2026-09-12T09:03:33+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.447,3.813,0.648,498.317,44.806,32.402,1.077,30.962,0,normal,6
2026-09-12T09:03:34+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.842,3.71,0.609,502.203,45.263,31.958,1.237,30.815,0,normal,6
2026-09-12T09:03:35+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.975,3.474,0.547,500.831,45.071,31.577,1.087,30.91,0,normal,6
2026-09-12T09:03:36+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.852,3.463,0.612,497.984,45.061,31.881,1.191,30.972,0,normal,6
2026-09-12T09:03:37+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.128,3.481,0.684,500.206,45.178,32.312,1.083,31.111,0,normal,6
2026-09-12T09:03:38+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.499,3.383,0.649,499.286,45.088,32.13,1.146,31.158,0,normal,6
2026-09-12T09:03:39+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.76,3.483,0.691,503.907,44.897,32.196,1.218,30.81,0,normal,6
2026-09-12T09:03:40+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.733,3.355,0.63,499.166,45.006,32.319,1.234,31.318,0,normal,6
2026-09-12T09:03:41+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.932,3.595,0.667,503.013,44.924,32.211,1.33,30.914,0,normal,6
2026-09-12T09:03:42+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.979,3.561,0.633,498.25,45.367,31.943,1.339,30.939,0,normal,6
2026-09-12T09:03:43+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.942,3.596,0.642,498.202,44.856,32.068,1.147,31.011,0,normal,6
2026-09-12T09:03:44+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.368,3.433,0.643,498.975,44.801,31.779,1.206,31.178,0,normal,6
2026-09-12T09:03:45+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.608,3.467,0.689,500.669,44.981,31.887,1.201,30.988,0,normal,6
2026-09-12T09:03:46+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.388,3.414,0.572,502.582,45.165,31.803,1.264,31.294,0,normal,6
2026-09-12T09:03:47+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.826,3.656,0.665,499.527,44.779,31.861,1.168,30.722,0,normal,6
2026-09-12T09:03:48+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.149,3.461,0.668,499.162,45.6,31.586,1.125,31.085,0,normal,6
2026-09-12T09:03:49+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.66,3.381,0.723,498.166,45.259,32.019,1.378,31.214,0,normal,6
2026-09-12T09:03:50+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.819,3.852,0.605,499.373,45.362,31.816,1.149,31.016,0,normal,6
2026-09-12T09:03:51+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.127,3.546,0.62,500.394,45.127,32.376,1.226,30.85,0,normal,6
2026-09-12T09:03:52+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.008,3.426,0.703,496.649,45.112,31.734,1.302,31.093,0,normal,6
2026-09-12T09:03:53+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.061,3.561,0.637,501.352,44.99,32.183,1.205,30.702,0,normal,6
2026-09-12T09:03:54+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.856,3.682,0.708,500.209,44.975,31.916,1.25,31.069,0,normal,6
2026-09-12T09:03:55+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.726,3.579,0.699,498.09,44.963,32.116,1.258,30.95,0,normal,6
2026-09-12T09:03:56+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.852,3.444,0.665,500.858,44.996,31.659,1.113,31.076,0,normal,6
2026-09-12T09:03:57+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.658,3.527,0.636,498.796,45.005,32.419,1.223,30.965,0,normal,6
2026-09-12T09:03:58+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.587,3.561,0.695,501.215,45.233,32.119,1.096,30.995,0,normal,6
2026-09-12T09:03:59+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.147,3.587,0.63,499.873,45.073,32.318,1.28,31.078,0,normal,6
2026-09-12T09:04:00+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.111,3.377,0.606,499.816,45.208,32.099,1.245,30.82,0,normal,6
2026-09-12T09:04:01+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.591,3.634,0.649,497.373,45.176,32.065,1.436,31.15,0,normal,6
2026-09-12T09:04:02+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.097,3.482,0.659,499.795,44.712,32.232,1.222,30.669,0,normal,6
2026-09-12T09:04:03+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.822,3.401,0.689,499.912,45.297,31.602,1.114,31.128,0,normal,6
2026-09-12T09:04:04+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.817,3.373,0.629,498.48,45.108,32.28,1.073,30.965,0,normal,6
2026-09-12T09:04:05+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.004,3.51,0.683,500.24,44.884,31.722,1.054,30.955,0,normal,6
2026-09-12T09:04:06+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.004,3.611,0.635,504.647,44.985,31.879,1.23,30.884,0,normal,6
2026-09-12T09:04:07+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.058,3.252,0.677,500.133,45.042,32.039,1.098,30.892,0,normal,6
2026-09-12T09:04:08+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.439,3.559,0.626,500.842,45.082,32.489,1.289,31.049,0,normal,6
2026-09-12T09:04:09+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.874,3.714,0.646,498.259,44.756,31.784,1.171,31.092,0,normal,6
2026-09-12T09:04:10+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.256,3.638,0.656,501.663,45.452,32.228,1.328,30.819,0,normal,6
2026-09-12T09:04:11+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.792,3.41,0.543,500.147,45.278,31.866,1.216,30.898,0,normal,6
2026-09-12T09:04:12+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.862,3.534,0.602,502.348,44.616,32.081,1.161,31.179,0,normal,6
2026-09-12T09:04:13+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.213,3.25,0.553,497.997,44.9,31.953,1.202,31.081,0,normal,6
2026-09-12T09:04:14+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.618,3.284,0.66,499.278,44.979,31.84,1.186,31.178,0,normal,6
2026-09-12T09:04:15+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.545,3.353,0.676,503.135,44.959,31.684,1.04,31.031,0,normal,6
2026-09-12T09:04:16+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.65,3.761,0.744,500.453,45.097,31.971,1.291,31.0,0,normal,6
2026-09-12T09:04:17+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.018,3.663,0.675,504.262,44.673,31.861,1.128,31.101,0,normal,6
2026-09-12T09:04:18+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.862,3.572,0.603,499.811,45.459,32.41,1.05,31.044,0,normal,6
2026-09-12T09:04:19+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.231,3.441,0.606,501.324,45.02,32.138,1.187,31.28,0,normal,6
2026-09-12T09:04:20+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.744,3.44,0.671,501.463,44.724,32.324,1.083,31.001,0,normal,6
2026-09-12T09:04:21+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.914,3.415,0.695,495.306,44.854,31.774,1.27,31.186,0,normal,6
2026-09-12T09:04:22+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.217,3.667,0.561,500.327,44.723,31.906,1.22,31.011,0,normal,6
2026-09-12T09:04:23+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.385,3.263,0.617,497.039,44.672,32.251,1.215,31.187,0,normal,6
2026-09-12T09:04:24+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.332,3.508,0.611,501.984,44.862,31.7,1.108,31.015,0,normal,6
2026-09-12T09:04:25+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.354,3.506,0.699,500.183,44.915,32.68,1.346,31.024,0,normal,6
2026-09-12T09:04:26+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.767,3.307,0.666,499.489,45.093,32.081,1.235,31.137,0,normal,6
2026-09-12T09:04:27+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.088,3.413,0.619,501.166,44.786,32.18,1.257,30.995,0,normal,6
2026-09-12T09:04:28+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.781,3.287,0.605,496.748,45.005,31.889,1.126,31.105,0,normal,6
2026-09-12T09:04:29+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.036,3.506,0.672,502.073,44.679,32.177,1.055,30.905,0,normal,6
2026-09-12T09:04:30+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.283,3.583,0.677,500.364,45.283,31.615,1.176,31.006,0,normal,6
2026-09-12T09:04:31+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.57,3.623,0.692,498.477,45.45,32.118,1.12,31.281,0,normal,6
2026-09-12T09:04:32+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.6,3.396,0.641,498.039,45.105,32.069,1.209,31.227,0,normal,6
2026-09-12T09:04:33+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.542,3.664,0.617,502.924,45.381,32.575,1.185,30.86,0,normal,6
2026-09-12T09:04:34+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.092,3.494,0.579,501.471,44.815,32.361,1.277,30.966,0,normal,6
2026-09-12T09:04:35+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.01,3.471,0.632,506.197,44.813,32.014,1.279,30.954,0,normal,7
2026-09-12T09:04:36+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.824,3.341,0.698,501.424,45.094,31.623,1.24,31.034,0,normal,6
2026-09-12T09:04:37+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.905,3.335,0.648,498.258,45.016,32.016,1.173,31.106,0,normal,6
2026-09-12T09:04:38+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.982,3.563,0.667,502.016,44.807,31.914,1.274,31.018,0,normal,6
2026-09-12T09:04:39+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.315,3.589,0.632,501.761,44.949,32.239,1.348,31.131,0,normal,6
2026-09-12T09:04:40+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.641,3.314,0.628,499.467,44.92,32.093,1.171,31.133,0,normal,6
2026-09-12T09:04:41+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.276,3.55,0.61,501.095,45.135,32.088,1.202,31.168,0,normal,6
2026-09-12T09:04:42+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.846,3.456,0.677,501.062,45.171,31.929,1.095,30.851,0,normal,6
2026-09-12T09:04:43+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.879,3.595,0.682,496.368,45.107,31.978,1.117,31.263,0,normal,6
2026-09-12T09:04:44+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.074,3.599,0.753,498.838,44.921,32.372,1.095,31.009,0,normal,6
2026-09-12T09:04:45+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.013,3.616,0.666,498.174,45.194,32.211,1.116,30.917,0,normal,6
2026-09-12T09:04:46+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.853,3.362,0.693,499.352,44.944,31.741,1.168,31.178,0,normal,6
2026-09-12T09:04:47+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.21,3.306,0.61,501.271,44.9,31.862,1.131,30.84,0,normal,6
2026-09-12T09:04:48+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.027,3.454,0.696,499.867,44.807,32.173,1.308,30.912,0,normal,6
2026-09-12T09:04:49+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.523,3.443,0.596,503.283,44.722,31.918,1.318,31.105,0,normal,6
2026-09-12T09:04:50+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.856,3.406,0.643,499.52,45.299,31.961,1.092,31.118,0,normal,6
2026-09-12T09:04:51+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.29,3.473,0.681,500.102,44.759,31.98,1.108,30.924,0,normal,6
2026-09-12T09:04:52+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.737,3.54,0.657,497.361,44.816,31.999,1.237,31.009,0,normal,6
2026-09-12T09:04:53+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.382,3.654,0.721,503.168,45.109,32.168,1.148,31.023,0,normal,6
2026-09-12T09:04:54+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.683,3.515,0.593,501.17,44.929,32.192,1.215,30.945,0,normal,6
2026-09-12T09:04:55+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.236,3.359,0.639,498.925,45.149,31.981,1.222,31.063,0,normal,6
2026-09-12T09:04:56+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.343,3.389,0.655,502.025,45.115,32.328,1.182,31.012,0,normal,6
2026-09-12T09:04:57+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.86,3.448,0.617,498.913,44.962,31.837,1.202,30.782,0,normal,6
2026-09-12T09:04:58+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.12,3.521,0.668,499.073,44.898,32.246,1.188,31.238,0,normal,6
2026-09-12T09:04:59+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.606,3.47,0.605,498.427,44.842,31.88,1.263,30.863,0,normal,6
2026-09-12T09:05:00+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.171,3.327,0.634,502.64,45.092,32.068,1.25,31.069,0,normal,6
2026-09-12T09:05:01+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.176,3.668,0.608,499.859,45.127,32.187,1.245,31.157,0,normal,6
2026-09-12T09:05:02+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.86,3.338,0.701,499.998,44.89,32.009,1.165,31.121,0,normal,6
2026-09-12T09:05:03+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.249,3.537,0.672,500.065,45.205,31.409,1.107,30.995,0,normal,6
2026-09-12T09:05:04+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.884,3.386,0.675,498.043,45.043,32.031,1.205,30.9,0,normal,6
2026-09-12T09:05:05+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.946,3.647,0.672,501.926,44.984,31.574,1.163,30.982,0,normal,6
2026-09-12T09:05:06+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.364,3.636,0.667,498.287,45.026,31.935,1.181,30.852,0,normal,6
2026-09-12T09:05:07+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.13,3.496,0.682,497.077,44.775,32.912,1.13,31.035,0,normal,6
2026-09-12T09:05:08+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.123,3.382,0.719,499.869,45.03,32.455,1.137,30.941,0,normal,6
2026-09-12T09:05:09+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.903,3.335,0.661,500.946,45.037,32.164,1.269,31.041,0,normal,6
2026-09-12T09:05:10+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.932,3.646,0.622,502.793,44.961,32.191,1.346,30.728,0,normal,6
2026-09-12T09:05:11+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.946,3.452,0.718,499.186,45.546,31.618,1.228,30.954,0,normal,6
2026-09-12T09:05:12+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.141,3.432,0.632,496.354,45.022,31.626,1.095,31.01,0,normal,6
2026-09-12T09:05:13+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.966,3.623,0.596,500.842,45.065,31.924,1.136,30.991,0,normal,6
2026-09-12T09:05:14+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.248,3.455,0.684,499.452,45.345,32.007,1.186,30.807,0,normal,6
2026-09-12T09:05:15+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.6,3.546,0.641,500.563,44.863,31.962,1.15,31.035,0,normal,6
2026-09-12T09:05:16+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.939,3.724,0.622,502.238,44.789,31.884,1.133,31.151,0,normal,6
2026-09-12T09:05:17+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.122,3.516,0.659,497.831,45.281,32.347,1.197,31.002,0,normal,6
2026-09-12T09:05:18+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.182,3.479,0.642,499.014,44.931,31.881,1.258,30.961,0,normal,6
2026-09-12T09:05:19+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.88,3.425,0.59,503.12,45.102,32.217,1.158,31.175,0,normal,6
2026-09-12T09:05:20+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.041,3.674,0.649,499.911,44.894,32.019,1.218,31.179,0,normal,6
2026-09-12T09:05:21+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.431,3.511,0.699,494.565,44.906,32.062,1.271,31.051,0,normal,6
2026-09-12T09:05:22+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.984,3.445,0.618,503.804,45.224,32.327,1.201,30.936,0,normal,6
2026-09-12T09:05:23+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.155,3.497,0.645,499.95,44.873,31.782,1.181,30.834,0,normal,6
2026-09-12T09:05:24+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.168,3.601,0.619,496.345,45.079,32.06,1.202,30.84,0,normal,6
2026-09-12T09:05:25+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.463,3.705,0.641,501.009,44.986,32.103,1.098,30.947,0,normal,6
2026-09-12T09:05:26+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.62,3.37,0.622,496.387,44.908,31.822,1.105,30.984,0,normal,6
2026-09-12T09:05:27+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.997,3.4,0.73,501.436,45.224,31.918,1.271,31.092,0,normal,6
2026-09-12T09:05:28+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.715,3.418,0.767,499.178,45.097,31.946,1.267,30.881,0,normal,6
2026-09-12T09:05:29+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.719,3.636,0.658,495.045,45.005,31.955,1.257,31.039,0,normal,6
2026-09-12T09:05:30+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.096,3.51,0.662,497.695,44.837,31.787,1.093,31.095,0,normal,6
2026-09-12T09:05:31+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.302,3.574,0.626,498.926,44.912,32.278,1.242,31.209,0,normal,6
